State,State ANSI,Ag District,Ag District Code,County,County ANSI,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
IDAHO,16,SOUTH CENTRAL,80,TWIN FALLS,83,CURRANTS,CURRANTS - ACRES GROWN,TOTAL,NOT SPECIFIED, (D),(D)
IDAHO,16,SOUTH CENTRAL,80,TWIN FALLS,83,CURRANTS,CURRANTS - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,2,55.8
IDAHO,16,SOUTH CENTRAL,80,TWIN FALLS,83,RASPBERRIES,RASPBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,4,55.8
IDAHO,16,SOUTH CENTRAL,80,TWIN FALLS,83,RASPBERRIES,RASPBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,5,39.4
IDAHO,16,SOUTH CENTRAL,80,TWIN FALLS,83,RASPBERRIES,"RASPBERRIES, RED - ACRES GROWN",TOTAL,NOT SPECIFIED,4,52.5
IDAHO,16,SOUTH CENTRAL,80,TWIN FALLS,83,RASPBERRIES,"RASPBERRIES, RED - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,5,42.9
IDAHO,16,SOUTH CENTRAL,80,TWIN FALLS,83,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,4,66.8
IDAHO,16,SOUTH CENTRAL,80,TWIN FALLS,83,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,7,43
IDAHO,16,SOUTHWEST,70,ADA,1,BERRY TOTALS,BERRY TOTALS - ACRES GROWN,TOTAL,NOT SPECIFIED,7,67
IDAHO,16,SOUTHWEST,70,ADA,1,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,18,31.7
IDAHO,16,SOUTHWEST,70,ADA,1,BERRY TOTALS,"BERRY TOTALS, IRRIGATED - ACRES GROWN",TOTAL,NOT SPECIFIED,7,79.9
IDAHO,16,SOUTHWEST,70,ADA,1,BERRY TOTALS,"BERRY TOTALS, IRRIGATED - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,18,34.2
IDAHO,16,SOUTHWEST,70,ADA,1,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
IDAHO,16,SOUTHWEST,70,ADA,1,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,2,61.7
IDAHO,16,SOUTHWEST,70,ADA,1,BLUEBERRIES,"BLUEBERRIES, TAME - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
IDAHO,16,SOUTHWEST,70,ADA,1,BLUEBERRIES,"BLUEBERRIES, TAME - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,1,45.6
IDAHO,16,SOUTHWEST,70,ADA,1,RASPBERRIES,RASPBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,5,55.8
IDAHO,16,SOUTHWEST,70,ADA,1,RASPBERRIES,RASPBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,15,39.4
IDAHO,16,SOUTHWEST,70,ADA,1,RASPBERRIES,"RASPBERRIES, BLACK - ACRES GROWN",TOTAL,NOT SPECIFIED,2,(H)
IDAHO,16,SOUTHWEST,70,ADA,1,RASPBERRIES,"RASPBERRIES, BLACK - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,3,66.2
IDAHO,16,SOUTHWEST,70,ADA,1,RASPBERRIES,"RASPBERRIES, RED - ACRES GROWN",TOTAL,NOT SPECIFIED,3,52.5
IDAHO,16,SOUTHWEST,70,ADA,1,RASPBERRIES,"RASPBERRIES, RED - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,12,42.9
IDAHO,16,SOUTHWEST,70,ADA,1,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,2,66.8
IDAHO,16,SOUTHWEST,70,ADA,1,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,7,43
IDAHO,16,SOUTHWEST,70,CANYON,27,"BERRIES, OTHER","BERRIES, OTHER - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
IDAHO,16,SOUTHWEST,70,CANYON,27,"BERRIES, OTHER","BERRIES, OTHER - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,4,56.2
IDAHO,16,SOUTHWEST,70,CANYON,27,BERRY TOTALS,BERRY TOTALS - ACRES GROWN,TOTAL,NOT SPECIFIED,22,67
IDAHO,16,SOUTHWEST,70,CANYON,27,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,12,31.7
IDAHO,16,SOUTHWEST,70,CANYON,27,BERRY TOTALS,"BERRY TOTALS, IRRIGATED - ACRES GROWN",TOTAL,NOT SPECIFIED,22,79.9
IDAHO,16,SOUTHWEST,70,CANYON,27,BERRY TOTALS,"BERRY TOTALS, IRRIGATED - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,12,34.2
IDAHO,16,SOUTHWEST,70,CANYON,27,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - ACRES GROWN",TOTAL,NOT SPECIFIED,4,92.8
IDAHO,16,SOUTHWEST,70,CANYON,27,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,7,61.7
IDAHO,16,SOUTHWEST,70,CANYON,27,BLUEBERRIES,"BLUEBERRIES, TAME - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
IDAHO,16,SOUTHWEST,70,CANYON,27,BLUEBERRIES,"BLUEBERRIES, TAME - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,1,45.6
IDAHO,16,SOUTHWEST,70,CANYON,27,RASPBERRIES,RASPBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,6,55.8
IDAHO,16,SOUTHWEST,70,CANYON,27,RASPBERRIES,RASPBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,12,39.4
IDAHO,16,SOUTHWEST,70,CANYON,27,RASPBERRIES,"RASPBERRIES, BLACK - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
IDAHO,16,SOUTHWEST,70,CANYON,27,RASPBERRIES,"RASPBERRIES, BLACK - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,4,66.2
IDAHO,16,SOUTHWEST,70,CANYON,27,RASPBERRIES,"RASPBERRIES, RED - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
IDAHO,16,SOUTHWEST,70,CANYON,27,RASPBERRIES,"RASPBERRIES, RED - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,8,42.9
IDAHO,16,SOUTHWEST,70,CANYON,27,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED, (D),(D)
IDAHO,16,SOUTHWEST,70,CANYON,27,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,5,43
IDAHO,16,SOUTHWEST,70,GEM,45,BERRY TOTALS,BERRY TOTALS - ACRES GROWN,TOTAL,NOT SPECIFIED,9,67
IDAHO,16,SOUTHWEST,70,GEM,45,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,8,31.7
IDAHO,16,SOUTHWEST,70,GEM,45,BERRY TOTALS,"BERRY TOTALS, IRRIGATED - ACRES GROWN",TOTAL,NOT SPECIFIED,6,79.9
IDAHO,16,SOUTHWEST,70,GEM,45,BERRY TOTALS,"BERRY TOTALS, IRRIGATED - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,5,34.2
IDAHO,16,SOUTHWEST,70,GEM,45,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - ACRES GROWN",TOTAL,NOT SPECIFIED,3,92.8
IDAHO,16,SOUTHWEST,70,GEM,45,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,3,61.7
IDAHO,16,SOUTHWEST,70,GEM,45,BLUEBERRIES,"BLUEBERRIES, TAME - ACRES GROWN",TOTAL,NOT SPECIFIED,3,62.8
IDAHO,16,SOUTHWEST,70,GEM,45,BLUEBERRIES,"BLUEBERRIES, TAME - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,4,45.6
IDAHO,16,SOUTHWEST,70,GEM,45,BOYSENBERRIES,BOYSENBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED, (D),(D)
IDAHO,16,SOUTHWEST,70,GEM,45,BOYSENBERRIES,BOYSENBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,2,71.7
IDAHO,16,SOUTHWEST,70,GEM,45,RASPBERRIES,RASPBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED, (D),(D)
IDAHO,16,SOUTHWEST,70,GEM,45,RASPBERRIES,RASPBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,2,39.4
IDAHO,16,SOUTHWEST,70,GEM,45,RASPBERRIES,"RASPBERRIES, RED - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
IDAHO,16,SOUTHWEST,70,GEM,45,RASPBERRIES,"RASPBERRIES, RED - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,2,42.9
IDAHO,16,SOUTHWEST,70,GEM,45,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED, (D),(D)
IDAHO,16,SOUTHWEST,70,GEM,45,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,1,43
IDAHO,16,SOUTHWEST,70,OWYHEE,73,"BERRIES, OTHER","BERRIES, OTHER - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
IDAHO,16,SOUTHWEST,70,OWYHEE,73,"BERRIES, OTHER","BERRIES, OTHER - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,2,56.2
IDAHO,16,SOUTHWEST,70,OWYHEE,73,BERRY TOTALS,BERRY TOTALS - ACRES GROWN,TOTAL,NOT SPECIFIED, (D),(D)
IDAHO,16,SOUTHWEST,70,OWYHEE,73,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,2,31.7
IDAHO,16,SOUTHWEST,70,OWYHEE,73,BERRY TOTALS,"BERRY TOTALS, IRRIGATED - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
IDAHO,16,SOUTHWEST,70,OWYHEE,73,BERRY TOTALS,"BERRY TOTALS, IRRIGATED - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,2,34.2
IDAHO,16,SOUTHWEST,70,OWYHEE,73,RASPBERRIES,RASPBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED, (D),(D)
IDAHO,16,SOUTHWEST,70,OWYHEE,73,RASPBERRIES,RASPBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,2,39.4
IDAHO,16,SOUTHWEST,70,OWYHEE,73,RASPBERRIES,"RASPBERRIES, BLACK - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
IDAHO,16,SOUTHWEST,70,OWYHEE,73,RASPBERRIES,"RASPBERRIES, BLACK - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,2,66.2
IDAHO,16,SOUTHWEST,70,OWYHEE,73,RASPBERRIES,"RASPBERRIES, RED - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
IDAHO,16,SOUTHWEST,70,OWYHEE,73,RASPBERRIES,"RASPBERRIES, RED - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,2,42.9
IDAHO,16,SOUTHWEST,70,PAYETTE,75,"BERRIES, OTHER","BERRIES, OTHER - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
IDAHO,16,SOUTHWEST,70,PAYETTE,75,"BERRIES, OTHER","BERRIES, OTHER - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,2,56.2
IDAHO,16,SOUTHWEST,70,PAYETTE,75,BERRY TOTALS,BERRY TOTALS - ACRES GROWN,TOTAL,NOT SPECIFIED,24,67
IDAHO,16,SOUTHWEST,70,PAYETTE,75,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,5,31.7
IDAHO,16,SOUTHWEST,70,PAYETTE,75,BERRY TOTALS,"BERRY TOTALS, IRRIGATED - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
IDAHO,16,SOUTHWEST,70,PAYETTE,75,BERRY TOTALS,"BERRY TOTALS, IRRIGATED - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,1,34.2
IDAHO,16,SOUTHWEST,70,PAYETTE,75,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
IDAHO,16,SOUTHWEST,70,PAYETTE,75,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,1,61.7
IDAHO,16,SOUTHWEST,70,PAYETTE,75,RASPBERRIES,RASPBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,8,55.8
IDAHO,16,SOUTHWEST,70,PAYETTE,75,RASPBERRIES,RASPBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,3,39.4
IDAHO,16,SOUTHWEST,70,PAYETTE,75,RASPBERRIES,"RASPBERRIES, RED - ACRES GROWN",TOTAL,NOT SPECIFIED,8,52.5
IDAHO,16,SOUTHWEST,70,PAYETTE,75,RASPBERRIES,"RASPBERRIES, RED - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,3,42.9
IDAHO,16,SOUTHWEST,70,PAYETTE,75,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED, (D),(D)
IDAHO,16,SOUTHWEST,70,PAYETTE,75,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,2,43
ILLINOIS,17,CENTRAL,40,DE WITT,39,BERRY TOTALS,BERRY TOTALS - ACRES GROWN,TOTAL,NOT SPECIFIED,2,34.9
ILLINOIS,17,CENTRAL,40,DE WITT,39,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,7,46.3
ILLINOIS,17,CENTRAL,40,DE WITT,39,BERRY TOTALS,"BERRY TOTALS, IRRIGATED - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
ILLINOIS,17,CENTRAL,40,DE WITT,39,BERRY TOTALS,"BERRY TOTALS, IRRIGATED - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,2,60.2
ILLINOIS,17,CENTRAL,40,DE WITT,39,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
ILLINOIS,17,CENTRAL,40,DE WITT,39,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,2,60.7
ILLINOIS,17,CENTRAL,40,DE WITT,39,BLUEBERRIES,"BLUEBERRIES, TAME - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
ILLINOIS,17,CENTRAL,40,DE WITT,39,BLUEBERRIES,"BLUEBERRIES, TAME - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,2,62.4
ILLINOIS,17,CENTRAL,40,DE WITT,39,RASPBERRIES,RASPBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,1,68.7
ILLINOIS,17,CENTRAL,40,DE WITT,39,RASPBERRIES,RASPBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,4,61.3
ILLINOIS,17,CENTRAL,40,DE WITT,39,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,1,32.4
ILLINOIS,17,CENTRAL,40,DE WITT,39,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,5,55.2
ILLINOIS,17,CENTRAL,40,MACON,115,BERRY TOTALS,BERRY TOTALS - ACRES GROWN,TOTAL,NOT SPECIFIED,2,34.9
ILLINOIS,17,CENTRAL,40,MACON,115,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,5,46.3
ILLINOIS,17,CENTRAL,40,MACON,115,BLUEBERRIES,"BLUEBERRIES, TAME - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
ILLINOIS,17,CENTRAL,40,MACON,115,BLUEBERRIES,"BLUEBERRIES, TAME - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,2,62.4
ILLINOIS,17,CENTRAL,40,MACON,115,RASPBERRIES,RASPBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED, (D),(D)
ILLINOIS,17,CENTRAL,40,MACON,115,RASPBERRIES,RASPBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,2,61.3
ILLINOIS,17,CENTRAL,40,MACON,115,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,1,32.4
ILLINOIS,17,CENTRAL,40,MACON,115,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,3,55.2
ILLINOIS,17,CENTRAL,40,MARSHALL,123,BERRY TOTALS,BERRY TOTALS - ACRES GROWN,TOTAL,NOT SPECIFIED, (D),(D)
ILLINOIS,17,CENTRAL,40,MARSHALL,123,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,2,46.3
ILLINOIS,17,CENTRAL,40,MARSHALL,123,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED, (D),(D)
ILLINOIS,17,CENTRAL,40,MARSHALL,123,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,2,55.2
ILLINOIS,17,CENTRAL,40,MASON,125,BERRY TOTALS,BERRY TOTALS - ACRES GROWN,TOTAL,NOT SPECIFIED, (D),(D)
ILLINOIS,17,CENTRAL,40,MASON,125,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,4,46.3
ILLINOIS,17,CENTRAL,40,MASON,125,BERRY TOTALS,"BERRY TOTALS, IRRIGATED - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
ILLINOIS,17,CENTRAL,40,MASON,125,BERRY TOTALS,"BERRY TOTALS, IRRIGATED - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,1,60.2
ILLINOIS,17,CENTRAL,40,MASON,125,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
ILLINOIS,17,CENTRAL,40,MASON,125,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,1,60.7
ILLINOIS,17,CENTRAL,40,MASON,125,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED, (D),(D)
ILLINOIS,17,CENTRAL,40,MASON,125,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,3,55.2
ILLINOIS,17,CENTRAL,40,MCLEAN,113,BERRY TOTALS,BERRY TOTALS - ACRES GROWN,TOTAL,NOT SPECIFIED,5,34.9
ILLINOIS,17,CENTRAL,40,MCLEAN,113,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,8,46.3
ILLINOIS,17,CENTRAL,40,MCLEAN,113,BERRY TOTALS,"BERRY TOTALS, IRRIGATED - ACRES GROWN",TOTAL,NOT SPECIFIED,4,48.9
ILLINOIS,17,CENTRAL,40,MCLEAN,113,BERRY TOTALS,"BERRY TOTALS, IRRIGATED - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,5,60.2
ILLINOIS,17,CENTRAL,40,MCLEAN,113,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - ACRES GROWN",TOTAL,NOT SPECIFIED,1,64.3
ILLINOIS,17,CENTRAL,40,MCLEAN,113,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,3,60.7
ILLINOIS,17,CENTRAL,40,MCLEAN,113,BLUEBERRIES,"BLUEBERRIES, TAME - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
ILLINOIS,17,CENTRAL,40,MCLEAN,113,BLUEBERRIES,"BLUEBERRIES, TAME - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,2,62.4
ILLINOIS,17,CENTRAL,40,MCLEAN,113,RASPBERRIES,RASPBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED, (D),(D)
ILLINOIS,17,CENTRAL,40,MCLEAN,113,RASPBERRIES,RASPBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,3,61.3
ILLINOIS,17,CENTRAL,40,MCLEAN,113,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,4,32.4
ILLINOIS,17,CENTRAL,40,MCLEAN,113,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,4,55.2
ILLINOIS,17,CENTRAL,40,MENARD,129,BERRY TOTALS,BERRY TOTALS - ACRES GROWN,TOTAL,NOT SPECIFIED,3,34.9
ILLINOIS,17,CENTRAL,40,MENARD,129,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,3,46.3
ILLINOIS,17,CENTRAL,40,MENARD,129,BERRY TOTALS,"BERRY TOTALS, IRRIGATED - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
ILLINOIS,17,CENTRAL,40,MENARD,129,BERRY TOTALS,"BERRY TOTALS, IRRIGATED - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,2,60.2
ILLINOIS,17,CENTRAL,40,MENARD,129,BLUEBERRIES,"BLUEBERRIES, TAME - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
ILLINOIS,17,CENTRAL,40,MENARD,129,BLUEBERRIES,"BLUEBERRIES, TAME - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,3,62.4
ILLINOIS,17,CENTRAL,40,MENARD,129,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED, (D),(D)
ILLINOIS,17,CENTRAL,40,MENARD,129,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,2,55.2
ILLINOIS,17,CENTRAL,40,PEORIA,143,"BERRIES, OTHER","BERRIES, OTHER - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
ILLINOIS,17,CENTRAL,40,PEORIA,143,"BERRIES, OTHER","BERRIES, OTHER - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,1,87.5
ILLINOIS,17,CENTRAL,40,PEORIA,143,BERRY TOTALS,BERRY TOTALS - ACRES GROWN,TOTAL,NOT SPECIFIED,7,34.9
ILLINOIS,17,CENTRAL,40,PEORIA,143,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,5,46.3
ILLINOIS,17,CENTRAL,40,PEORIA,143,BERRY TOTALS,"BERRY TOTALS, IRRIGATED - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
ILLINOIS,17,CENTRAL,40,PEORIA,143,BERRY TOTALS,"BERRY TOTALS, IRRIGATED - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,1,60.2
ILLINOIS,17,CENTRAL,40,PEORIA,143,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - ACRES GROWN",TOTAL,NOT SPECIFIED,1,64.3
ILLINOIS,17,CENTRAL,40,PEORIA,143,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,3,60.7
ILLINOIS,17,CENTRAL,40,PEORIA,143,BLUEBERRIES,"BLUEBERRIES, TAME - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
ILLINOIS,17,CENTRAL,40,PEORIA,143,BLUEBERRIES,"BLUEBERRIES, TAME - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,3,62.4
ILLINOIS,17,CENTRAL,40,PEORIA,143,BLUEBERRIES,"BLUEBERRIES, WILD - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
ILLINOIS,17,CENTRAL,40,PEORIA,143,BLUEBERRIES,"BLUEBERRIES, WILD - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,1,76
ILLINOIS,17,CENTRAL,40,PEORIA,143,RASPBERRIES,RASPBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,1,68.7
ILLINOIS,17,CENTRAL,40,PEORIA,143,RASPBERRIES,RASPBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,3,61.3
ILLINOIS,17,CENTRAL,40,PEORIA,143,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED, (D),(D)
ILLINOIS,17,CENTRAL,40,PEORIA,143,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,1,55.2
ILLINOIS,17,CENTRAL,40,STARK,175,BERRY TOTALS,BERRY TOTALS - ACRES GROWN,TOTAL,NOT SPECIFIED, (D),(D)
ILLINOIS,17,CENTRAL,40,STARK,175,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,2,46.3
ILLINOIS,17,CENTRAL,40,STARK,175,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
ILLINOIS,17,CENTRAL,40,STARK,175,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,2,60.7
ILLINOIS,17,CENTRAL,40,STARK,175,RASPBERRIES,RASPBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED, (D),(D)
ILLINOIS,17,CENTRAL,40,STARK,175,RASPBERRIES,RASPBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,2,61.3
